-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/31/2020 through 01/01/2022 
Location: Latitude  0.8018   Longitude 127.9988 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 293.87 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WD10M,WS50M,WD50M
2021,1,23,3,3.16,345.83,4.89,346.61
2021,1,23,4,3.18,346.95,4.95,347.5
2021,1,23,5,3.21,348.33,4.99,348.81
2021,1,23,6,3.21,348.91,5.03,349.16
2021,1,23,7,3.56,348.47,5.09,348.59
2021,1,23,8,4.58,349.98,5.15,350.21
2021,1,23,9,4.83,352.09,5.25,352.22
2021,1,23,10,5.06,353.35,5.47,353.43
2021,1,23,11,5.41,353.61,5.83,353.69
2021,1,23,12,6.0,353.64,6.45,354.02
2021,1,23,13,6.52,354.02,7.03,354.52
2021,1,23,14,6.67,354.89,7.2,355.58
2021,1,23,15,6.51,355.53,7.04,356.05
2021,1,23,16,6.23,353.67,6.81,354.01
2021,1,23,17,5.79,351.24,6.67,351.58
2021,1,23,18,5.1,349.59,6.74,349.99
2021,1,23,19,4.65,348.56,6.68,349.02
2021,1,23,20,4.3,346.65,6.45,346.97
2021,1,23,21,3.9,340.69,6.03,341.19
2021,1,23,22,3.5,331.43,5.48,331.87
2021,1,23,23,3.15,320.43,4.91,320.81
2021,1,24,0,3.01,315.21,4.61,315.55
2021,1,24,1,2.92,319.02,4.42,319.3
2021,1,24,2,2.89,326.35,4.33,326.63
2021,1,24,3,2.88,333.23,4.28,333.53
2021,1,24,4,2.87,337.56,4.22,337.71
2021,1,24,5,2.85,338.99,4.18,339.19
2021,1,24,6,2.86,337.5,4.19,337.74
2021,1,24,7,2.88,333.37,4.23,333.58
2021,1,24,8,3.86,326.73,4.19,327.26
2021,1,24,9,3.93,319.19,4.19,319.69
2021,1,24,10,4.08,320.52,4.33,320.94
2021,1,24,11,4.46,329.12,4.74,329.25
2021,1,24,12,4.77,337.55,5.05,337.52
2021,1,24,13,4.97,341.76,5.24,341.67
2021,1,24,14,4.96,341.45,5.24,341.21
2021,1,24,15,4.83,341.33,5.1,341.07
2021,1,24,16,4.68,342.93,4.98,342.56
2021,1,24,17,4.17,345.47,4.64,345.07
2021,1,24,18,3.36,346.42,4.41,346.36
2021,1,24,19,3.05,346.21,4.4,346.24
2021,1,24,20,3.07,346.0,4.57,346.25
2021,1,24,21,3.18,344.63,4.84,345.02
2021,1,24,22,3.22,341.78,4.96,342.22
2021,1,24,23,3.13,338.62,4.86,339.21
2021,1,25,0,2.95,333.37,4.61,334.04
2021,1,25,1,2.75,325.77,4.3,326.48
2021,1,25,2,2.6,320.37,4.05,321.27
2021,1,25,3,2.49,320.22,3.84,321.19
2021,1,25,4,2.45,321.6,3.73,322.75
2021,1,25,5,2.46,321.2,3.69,322.48
2021,1,25,6,2.42,319.58,3.59,320.91
2021,1,25,7,2.31,318.16,3.48,319.19
2021,1,25,8,2.94,318.56,3.29,319.62
2021,1,25,9,3.23,321.58,3.46,322.98
2021,1,25,10,3.6,326.86,3.84,328.06
2021,1,25,11,3.94,330.44,4.18,331.18
2021,1,25,12,4.31,333.43,4.57,333.83
2021,1,25,13,4.66,336.4,4.94,336.63
2021,1,25,14,4.85,338.27,5.17,338.44
2021,1,25,15,4.87,339.94,5.23,339.99
2021,1,25,16,4.77,339.87,5.21,340.02
2021,1,25,17,4.13,340.33,5.09,340.54
2021,1,25,18,3.16,341.57,4.81,341.92
2021,1,25,19,2.89,341.08,4.56,341.5
2021,1,25,20,2.76,338.74,4.26,339.27
2021,1,25,21,2.62,335.88,3.93,336.34
2021,1,25,22,2.51,330.32,3.68,331.04
2021,1,25,23,2.44,323.72,3.52,324.4
2021,1,26,0,2.45,315.39,3.51,316.17
2021,1,26,1,2.53,310.49,3.63,311.16
2021,1,26,2,2.58,307.49,3.73,308.29
2021,1,26,3,2.61,305.88,3.78,306.51
2021,1,26,4,2.66,307.37,3.87,308.03
2021,1,26,5,2.72,311.28,3.97,311.81
2021,1,26,6,2.66,316.66,3.86,317.21
2021,1,26,7,2.43,326.26,3.66,327.02
2021,1,26,8,3.1,336.21,3.45,336.68
2021,1,26,9,3.19,341.3,3.39,341.9
2021,1,26,10,3.13,341.66,3.31,342.25
2021,1,26,11,3.17,342.5,3.35,343.04
2021,1,26,12,3.49,342.66,3.65,343.08
2021,1,26,13,3.9,342.04,4.09,342.53
2021,1,26,14,4.23,343.37,4.43,343.93
2021,1,26,15,4.54,344.84,4.78,345.6
2021,1,26,16,4.76,344.09,5.03,344.69
2021,1,26,17,4.55,342.0,4.91,342.31
2021,1,26,18,3.66,338.09,4.53,338.25
2021,1,26,19,3.03,333.04,4.3,333.48
2021,1,26,20,2.86,329.79,4.3,330.36
2021,1,26,21,2.76,328.42,4.28,329.13
2021,1,26,22,2.65,326.78,4.16,327.65
2021,1,26,23,2.56,324.42,4.02,325.45
2021,1,27,0,2.6,324.3,4.06,325.27
2021,1,27,1,2.61,324.98,4.08,326.01
2021,1,27,2,2.66,325.28,4.13,326.19
2021,1,27,3,2.6,327.03,3.97,327.88
2021,1,27,4,2.47,334.33,3.66,335.02
2021,1,27,5,2.45,344.68,3.59,345.27
2021,1,27,6,2.42,352.97,3.55,353.67
2021,1,27,7,2.34,1.92,3.55,2.52
2021,1,27,8,3.34,12.83,3.82,13.01
2021,1,27,9,4.13,21.08,4.47,21.22
2021,1,27,10,4.52,24.62,4.86,24.63
2021,1,27,11,4.56,27.31,4.87,27.02
2021,1,27,12,4.51,27.9,4.77,27.49
2021,1,27,13,4.5,27.63,4.74,27.24
2021,1,27,14,4.33,27.26,4.56,26.92
2021,1,27,15,4.02,26.27,4.23,25.95
2021,1,27,16,3.67,24.93,3.86,24.65
2021,1,27,17,3.17,22.9,3.42,22.46
2021,1,27,18,2.28,23.22,3.14,22.99
2021,1,27,19,2.04,27.05,3.14,26.57
2021,1,27,20,2.2,32.39,3.38,32.15
2021,1,27,21,2.27,36.48,3.46,36.27
2021,1,27,22,2.18,34.66,3.25,34.42
2021,1,27,23,2.1,30.38,3.05,30.18
2021,1,28,0,2.0,23.96,2.83,23.74
2021,1,28,1,1.96,12.65,2.74,12.53
2021,1,28,2,2.04,3.74,2.84,3.63
2021,1,28,3,2.22,357.78,3.14,357.72
2021,1,28,4,2.4,354.03,3.44,354.13
2021,1,28,5,2.48,352.23,3.56,352.31
2021,1,28,6,2.47,352.54,3.55,352.67
2021,1,28,7,2.73,354.91,3.62,354.92
2021,1,28,8,3.69,359.15,4.0,359.55
2021,1,28,9,4.66,5.78,5.05,6.3
2021,1,28,10,5.66,10.33,6.13,10.79
2021,1,28,11,6.42,13.51,6.91,13.6
2021,1,28,12,6.93,13.63,7.42,13.64
2021,1,28,13,7.15,11.6,7.69,11.61
2021,1,28,14,7.07,8.58,7.7,8.58
2021,1,28,15,6.94,5.43,7.68,5.49
2021,1,28,16,6.48,2.9,7.48,3.05
2021,1,28,17,5.49,2.85,7.13,2.95
2021,1,28,18,4.79,2.71,7.09,2.91
2021,1,28,19,4.63,1.64,7.15,1.75
2021,1,28,20,4.59,359.02,7.17,359.19
2021,1,28,21,4.6,356.5,7.23,356.72
2021,1,28,22,4.53,353.86,7.14,354.16
2021,1,28,23,4.37,352.71,6.93,353.01
2021,1,29,0,4.34,351.2,6.89,351.52
2021,1,29,1,4.34,349.09,6.87,349.44
2021,1,29,2,4.15,350.36,6.58,350.71
2021,1,29,3,3.98,349.93,6.25,350.36
2021,1,29,4,3.8,347.05,5.88,347.74
2021,1,29,5,3.57,344.5,5.36,345.05
2021,1,29,6,3.32,340.93,4.92,341.57
2021,1,29,7,2.99,338.39,4.45,339.11
2021,1,29,8,3.71,337.21,4.04,338.34
2021,1,29,9,3.82,339.53,4.08,341.11
2021,1,29,10,3.95,344.29,4.18,345.26
2021,1,29,11,4.2,348.84,4.41,349.27
2021,1,29,12,4.64,353.52,4.86,353.54
2021,1,29,13,5.0,358.39,5.24,358.21
2021,1,29,14,5.14,4.53,5.39,4.16
2021,1,29,15,5.13,9.12,5.39,8.75
2021,1,29,16,4.9,6.96,5.17,6.59
2021,1,29,17,4.47,1.7,4.85,1.39
2021,1,29,18,3.52,357.2,4.6,356.98
2021,1,29,19,3.03,355.41,4.49,355.41
2021,1,29,20,2.9,352.42,4.48,352.69
2021,1,29,21,2.87,348.54,4.52,348.83
2021,1,29,22,2.86,344.14,4.5,344.68
2021,1,29,23,2.83,342.01,4.44,342.59
2021,1,30,0,2.8,343.44,4.35,344.07
2021,1,30,1,2.77,342.43,4.26,342.73
2021,1,30,2,2.75,342.8,4.21,343.28
2021,1,30,3,2.67,344.58,4.0,344.96
2021,1,30,4,2.49,341.51,3.62,342.03
2021,1,30,5,2.15,336.42,3.03,337.07
2021,1,30,6,1.99,336.65,2.74,337.38
2021,1,30,7,2.37,347.25,3.23,347.44
2021,1,30,8,3.55,351.51,3.83,352.15
2021,1,30,9,4.06,352.26,4.33,352.95
2021,1,30,10,4.18,350.2,4.43,350.77
2021,1,30,11,4.41,349.07,4.64,349.43
2021,1,30,12,4.76,349.59,5.0,349.74
2021,1,30,13,4.85,349.23,5.11,349.43
2021,1,30,14,4.43,347.58,4.68,347.77
2021,1,30,15,4.04,346.47,4.28,346.39
2021,1,30,16,3.76,348.85,4.0,348.38
2021,1,30,17,3.3,357.02,3.57,356.24
2021,1,30,18,2.71,15.2,3.33,15.24
2021,1,30,19,3.13,34.21,4.21,34.96
2021,1,30,20,4.39,39.15,5.87,39.92
2021,1,30,21,5.35,34.9,7.09,35.63
2021,1,30,22,5.45,26.93,7.3,27.33
2021,1,30,23,4.68,18.68,6.68,18.99
2021,1,31,0,4.1,7.77,6.18,8.36
2021,1,31,1,3.89,359.08,5.95,359.7
2021,1,31,2,4.1,353.65,6.21,354.3
2021,1,31,3,4.33,349.2,6.53,349.79
2021,1,31,4,4.43,347.04,6.68,347.57
2021,1,31,5,4.22,343.88,6.39,344.18
2021,1,31,6,3.44,339.38,5.36,339.45
2021,1,31,7,2.88,331.49,4.09,331.97
2021,1,31,8,2.62,317.3,2.86,317.99
2021,1,31,9,1.83,297.11,1.98,298.59
2021,1,31,10,1.57,273.43,1.65,275.17
2021,1,31,11,1.51,247.54,1.58,247.88
2021,1,31,12,1.51,229.4,1.58,228.41
2021,1,31,13,1.29,207.03,1.36,205.1
2021,1,31,14,1.43,167.71,1.56,167.28
2021,1,31,15,2.03,149.79,2.2,149.98
2021,1,31,16,2.6,148.65,2.8,148.35
2021,1,31,17,2.91,150.75,3.18,150.29
2021,1,31,18,2.29,150.38,3.16,149.18
2021,1,31,19,1.84,147.12,2.85,146.88
2021,1,31,20,1.53,149.39,2.39,149.74
2021,1,31,21,1.26,146.9,1.89,148.14
2021,1,31,22,1.11,117.1,1.58,118.09
2021,1,31,23,1.35,78.62,1.92,78.74
2021,2,1,0,1.64,48.66,2.38,48.99
2021,2,1,1,2.03,29.03,3.01,29.56
2021,2,1,2,2.32,18.25,3.52,18.52
2021,2,1,3,2.47,11.7,3.76,11.64
2021,2,1,4,2.5,7.35,3.8,7.33
2021,2,1,5,2.45,3.47,3.64,3.45
2021,2,1,6,2.38,1.88,3.49,2.05
2021,2,1,7,2.62,4.45,3.42,4.59
2021,2,1,8,3.2,8.13,3.41,8.3
2021,2,1,9,3.34,10.65,3.51,10.51
2021,2,1,10,3.37,14.1,3.51,13.76
2021,2,1,11,3.35,18.35,3.44,17.57
2021,2,1,12,3.51,19.08,3.57,18.0
2021,2,1,13,3.83,18.32,3.92,17.28
2021,2,1,14,4.06,17.7,4.22,16.79
2021,2,1,15,4.17,19.39,4.4,18.76
2021,2,1,16,4.26,22.56,4.56,21.95
2021,2,1,17,4.09,27.01,4.64,26.31
2021,2,1,18,3.17,31.3,4.44,30.89
2021,2,1,19,2.55,34.27,3.97,34.0
2021,2,1,20,2.22,34.25,3.4,33.84
2021,2,1,21,1.92,29.8,2.8,29.65
2021,2,1,22,1.54,20.83,2.16,20.8
2021,2,1,23,1.0,9.46,1.34,9.41
2021,2,2,0,0.66,338.57,0.86,340.42
2021,2,2,1,0.75,319.66,0.96,322.29
2021,2,2,2,0.95,312.66,1.2,315.0
2021,2,2,3,1.23,307.75,1.59,309.23
2021,2,2,4,1.5,307.41,1.98,308.59
2021,2,2,5,1.66,309.08,2.21,310.12
2021,2,2,6,1.66,311.19,2.21,312.14
2021,2,2,7,1.74,316.27,2.19,317.31
2021,2,2,8,2.06,321.0,2.15,322.22
2021,2,2,9,2.04,322.95,2.1,324.07
2021,2,2,10,2.07,319.59,2.14,320.78
2021,2,2,11,2.19,316.45,2.26,317.38
2021,2,2,12,2.41,313.95,2.5,314.62
2021,2,2,13,2.63,312.71,2.74,313.03
2021,2,2,14,2.85,313.45,2.98,313.41
2021,2,2,15,3.02,314.58,3.17,314.6
2021,2,2,16,2.99,317.65,3.17,317.7
2021,2,2,17,2.95,320.37,3.17,320.3
2021,2,2,18,2.37,321.55,3.14,321.67
2021,2,2,19,2.01,322.11,3.1,322.58
2021,2,2,20,1.98,324.3,3.08,324.61
2021,2,2,21,2.05,324.13,3.15,324.69
2021,2,2,22,2.16,321.47,3.28,321.96
2021,2,2,23,2.24,319.81,3.39,320.23
2021,2,3,0,2.35,318.37,3.58,318.63
2021,2,3,1,2.45,318.23,3.76,318.37
2021,2,3,2,2.47,319.24,3.77,319.28
2021,2,3,3,2.47,319.75,3.74,319.83
2021,2,3,4,2.48,321.14,3.72,321.23
2021,2,3,5,2.49,323.02,3.71,323.13
2021,2,3,6,2.4,325.48,3.54,325.61
2021,2,3,7,2.27,329.64,3.27,329.76
2021,2,3,8,2.88,335.11,3.11,335.5
2021,2,3,9,2.85,340.77,3.01,341.1
2021,2,3,10,2.89,345.1,3.02,345.03
2021,2,3,11,2.99,348.4,3.11,348.13
2021,2,3,12,3.22,349.65,3.32,349.14
2021,2,3,13,3.39,350.45,3.49,349.67
2021,2,3,14,3.48,350.31,3.57,349.4
2021,2,3,15,3.56,351.16,3.67,350.2
2021,2,3,16,3.59,354.13,3.74,353.41
2021,2,3,17,3.65,357.3,3.89,356.89
2021,2,3,18,3.31,359.86,3.95,359.66
2021,2,3,19,2.88,0.78,4.03,0.78
2021,2,3,20,2.75,3.09,4.13,3.04
2021,2,3,21,2.63,6.47,4.09,6.47
2021,2,3,22,2.54,7.43,3.96,7.36
2021,2,3,23,2.46,6.74,3.8,6.73
2021,2,4,0,2.45,4.58,3.75,4.66
2021,2,4,1,2.51,0.36,3.84,0.47
2021,2,4,2,2.55,356.66,3.91,356.68
2021,2,4,3,2.52,354.31,3.83,354.5
2021,2,4,4,2.48,355.49,3.73,355.67
2021,2,4,5,2.5,358.39,3.71,358.55
2021,2,4,6,2.43,1.29,3.56,1.51
2021,2,4,7,2.52,7.3,3.3,7.34
2021,2,4,8,2.96,14.51,3.16,15.07
2021,2,4,9,2.82,18.43,2.94,18.77
2021,2,4,10,2.49,15.82,2.56,15.61
2021,2,4,11,2.24,8.84,2.25,7.57
2021,2,4,12,2.24,4.6,2.23,2.41
2021,2,4,13,2.35,5.14,2.33,2.5
2021,2,4,14,2.42,7.61,2.39,4.69
2021,2,4,15,2.4,9.55,2.38,6.8
2021,2,4,16,2.31,11.5,2.32,9.3
2021,2,4,17,2.25,16.16,2.3,14.74
2021,2,4,18,2.01,17.87,2.17,16.74
2021,2,4,19,1.62,17.73,2.07,17.34
2021,2,4,20,1.53,19.63,2.18,19.67
2021,2,4,21,1.6,22.68,2.4,22.63
2021,2,4,22,1.66,25.6,2.52,25.69
2021,2,4,23,1.66,27.17,2.49,27.05
2021,2,5,0,1.69,25.5,2.51,25.45
2021,2,5,1,1.78,23.3,2.63,23.29
2021,2,5,2,1.94,21.5,2.87,21.19
2021,2,5,3,2.07,19.39,3.07,19.04
2021,2,5,4,2.06,17.89,3.01,17.5
2021,2,5,5,1.96,12.43,2.78,11.66
2021,2,5,6,1.74,6.71,2.41,5.77
2021,2,5,7,1.55,0.58,1.99,0.0
2021,2,5,8,1.43,356.56,1.45,355.06
2021,2,5,9,0.88,348.79,0.87,342.22
2021,2,5,10,0.52,335.34,0.54,323.79
2021,2,5,11,0.55,345.17,0.57,333.79
2021,2,5,12,1.02,1.76,0.99,357.27
2021,2,5,13,1.61,4.16,1.59,1.13
2021,2,5,14,2.08,357.2,2.08,354.83
2021,2,5,15,2.4,348.0,2.44,345.92
2021,2,5,16,2.76,340.64,2.83,338.81
2021,2,5,17,3.03,338.06,3.21,336.75
2021,2,5,18,2.71,338.32,3.33,337.82
2021,2,5,19,2.29,339.47,3.26,339.52
2021,2,5,20,2.14,343.88,3.13,344.23
2021,2,5,21,1.99,352.09,3.02,352.86
2021,2,5,22,1.92,359.53,2.93,0.31
2021,2,5,23,1.83,1.22,2.77,1.94
2021,2,6,0,1.81,0.25,2.74,0.98
2021,2,6,1,1.9,357.88,2.85,358.59
2021,2,6,2,1.97,354.99,2.95,355.44
2021,2,6,3,2.02,352.9,3.02,353.17
2021,2,6,4,2.09,351.21,3.09,351.56
2021,2,6,5,2.11,351.93,3.07,352.24
2021,2,6,6,2.03,354.47,2.89,354.89
2021,2,6,7,2.19,-0.0,2.8,0.0
2021,2,6,8,2.74,7.37,2.91,7.72
2021,2,6,9,3.05,11.68,3.2,12.13
2021,2,6,10,3.27,11.71,3.41,12.03
2021,2,6,11,3.39,9.94,3.51,10.01
2021,2,6,12,3.59,10.53,3.69,10.36
2021,2,6,13,3.88,12.69,3.98,12.37
2021,2,6,14,4.02,13.36,4.13,13.12
2021,2,6,15,4.04,11.48,4.16,11.04
2021,2,6,16,4.05,8.88,4.2,8.34
2021,2,6,17,4.08,5.71,4.32,5.4
2021,2,6,18,3.63,2.22,4.28,1.99
2021,2,6,19,2.92,1.07,4.09,1.09
2021,2,6,20,2.51,1.96,3.81,2.0
2021,2,6,21,2.23,3.41,3.47,3.35
2021,2,6,22,2.1,5.99,3.25,6.07
2021,2,6,23,2.04,7.7,3.15,7.55
2021,2,7,0,2.07,6.51,3.17,6.51
2021,2,7,1,2.08,4.53,3.18,4.51
2021,2,7,2,2.03,1.1,3.09,1.02
2021,2,7,3,2.08,355.7,3.16,355.89
2021,2,7,4,2.16,346.17,3.26,346.43
2021,2,7,5,2.24,339.98,3.39,340.36
2021,2,7,6,2.19,335.35,3.31,335.74
2021,2,7,7,2.05,332.26,3.1,332.66
2021,2,7,8,2.57,328.83,2.8,329.5
2021,2,7,9,2.49,322.77,2.62,323.37
2021,2,7,10,2.36,320.36,2.47,320.91
2021,2,7,11,2.25,320.22,2.34,320.41
2021,2,7,12,2.39,320.58,2.48,320.63
2021,2,7,13,2.61,322.31,2.71,322.37
2021,2,7,14,2.53,328.28,2.65,328.28
2021,2,7,15,2.34,334.12,2.46,334.0
2021,2,7,16,2.1,334.48,2.22,334.34
2021,2,7,17,2.0,326.81,2.14,326.31
2021,2,7,18,1.65,317.11,2.24,316.97
2021,2,7,19,1.66,310.81,2.56,311.04
2021,2,7,20,1.88,310.29,2.87,310.58
2021,2,7,21,2.04,309.24,3.07,309.43
2021,2,7,22,2.06,303.87,3.06,304.3
2021,2,7,23,2.15,296.1,3.2,296.25
2021,2,8,0,2.34,291.77,3.54,291.92
2021,2,8,1,2.47,290.56,3.8,290.71
2021,2,8,2,2.53,291.74,3.9,291.99
2021,2,8,3,2.58,293.77,3.96,294.09
2021,2,8,4,2.64,294.44,4.04,294.93
2021,2,8,5,2.72,292.44,4.13,292.83
2021,2,8,6,2.75,289.41,4.16,289.66
2021,2,8,7,2.76,288.64,4.1,288.78
2021,2,8,8,3.65,290.3,4.02,290.33
2021,2,8,9,3.76,292.84,4.01,292.71
2021,2,8,10,3.77,294.6,3.98,294.45
2021,2,8,11,3.81,294.88,4.0,294.61
2021,2,8,12,3.98,291.88,4.16,291.84
2021,2,8,13,4.28,289.2,4.47,289.38
2021,2,8,14,4.52,286.99,4.74,287.24
2021,2,8,15,4.72,284.17,4.98,284.54
2021,2,8,16,4.83,281.86,5.15,282.26
2021,2,8,17,4.66,281.8,5.23,282.15
2021,2,8,18,3.64,282.52,4.99,282.84
2021,2,8,19,3.16,281.7,4.78,282.08
2021,2,8,20,3.01,279.41,4.65,279.78
2021,2,8,21,2.91,276.0,4.55,276.41
2021,2,8,22,2.85,273.14,4.46,273.61
2021,2,8,23,2.78,272.26,4.31,272.6
2021,2,9,0,2.62,274.96,4.0,275.38
2021,2,9,1,2.37,282.94,3.52,283.2
2021,2,9,2,2.17,296.01,3.15,296.18
2021,2,9,3,2.05,310.06,2.92,310.12
2021,2,9,4,1.92,321.12,2.69,321.0
2021,2,9,5,1.81,329.67,2.52,329.46
2021,2,9,6,1.69,338.3,2.34,337.88
2021,2,9,7,1.59,348.08,2.23,347.47
2021,2,9,8,2.09,358.07,2.2,357.35
2021,2,9,9,2.18,3.28,2.24,1.8
2021,2,9,10,2.31,3.88,2.34,1.53
2021,2,9,11,2.39,3.37,2.41,0.56
2021,2,9,12,2.45,358.36,2.49,355.5
2021,2,9,13,2.52,355.01,2.58,352.34
2021,2,9,14,2.51,354.82,2.58,352.34
2021,2,9,15,2.3,356.3,2.36,353.93
2021,2,9,16,2.22,5.25,2.29,3.53
2021,2,9,17,2.24,16.41,2.32,15.2
2021,2,9,18,2.02,24.19,2.4,23.98
2021,2,9,19,1.76,31.36,2.53,31.09
2021,2,9,20,1.82,34.71,2.73,34.28
2021,2,9,21,1.92,34.92,2.94,34.49
2021,2,9,22,2.08,35.66,3.18,34.98
2021,2,9,23,2.24,37.91,3.41,37.26
2021,2,10,0,2.36,40.17,3.57,39.5
2021,2,10,1,2.34,41.89,3.48,41.27
2021,2,10,2,2.3,44.59,3.35,43.77
2021,2,10,3,2.34,46.08,3.36,45.38
2021,2,10,4,2.37,49.69,3.34,49.27
2021,2,10,5,2.44,52.69,3.41,52.16
2021,2,10,6,2.51,55.42,3.52,55.04
2021,2,10,7,2.37,56.31,3.49,55.78
2021,2,10,8,2.86,51.88,3.19,51.56
2021,2,10,9,2.25,44.72,2.34,43.78
2021,2,10,10,0.78,27.6,0.78,20.62
2021,2,10,11,0.91,259.17,1.04,259.62
2021,2,10,12,1.56,272.01,1.69,270.27
2021,2,10,13,2.32,291.3,2.45,289.01
2021,2,10,14,3.2,292.68,3.36,290.84
2021,2,10,15,3.92,286.7,4.13,285.48
2021,2,10,16,4.1,288.92,4.36,288.18
2021,2,10,17,3.67,302.57,3.99,302.04
2021,2,10,18,2.68,321.16,3.65,321.17
2021,2,10,19,2.21,335.52,3.37,335.22
2021,2,10,20,2.02,345.43,3.09,345.19
2021,2,10,21,1.98,354.81,3.0,354.62
2021,2,10,22,2.02,359.78,3.05,359.56
2021,2,10,23,2.05,0.22,3.05,359.85
2021,2,11,0,2.07,3.02,3.07,2.48
2021,2,11,1,2.07,6.94,3.03,6.52
2021,2,11,2,2.04,10.36,2.96,9.74
2021,2,11,3,2.08,11.69,2.99,11.13
2021,2,11,4,2.13,11.19,3.06,10.59
2021,2,11,5,2.15,10.7,3.05,10.04
2021,2,11,6,2.09,14.5,2.93,14.04
2021,2,11,7,1.89,26.25,2.74,25.69
2021,2,11,8,2.4,41.05,2.58,40.7
2021,2,11,9,2.36,50.78,2.46,50.29
2021,2,11,10,2.14,52.42,2.19,51.82
2021,2,11,11,1.89,51.19,1.89,50.53
2021,2,11,12,1.64,45.0,1.61,44.02
2021,2,11,13,1.52,31.32,1.47,29.56
2021,2,11,14,1.6,16.48,1.55,14.04
2021,2,11,15,1.74,9.04,1.72,6.8
2021,2,11,16,1.82,10.63,1.81,9.18
2021,2,11,17,1.99,22.43,2.04,21.84
2021,2,11,18,1.9,32.58,2.39,32.7
2021,2,11,19,1.74,35.33,2.61,35.5
2021,2,11,20,1.71,29.84,2.57,29.44
2021,2,11,21,1.69,23.37,2.5,22.96
2021,2,11,22,1.76,18.6,2.59,18.27
2021,2,11,23,1.89,13.86,2.78,13.49
2021,2,12,0,1.95,13.2,2.87,12.9
2021,2,12,1,1.97,13.98,2.88,13.81
2021,2,12,2,1.87,15.55,2.67,15.42
2021,2,12,3,1.81,18.12,2.55,17.99
2021,2,12,4,1.73,23.2,2.41,23.08
2021,2,12,5,1.66,29.34,2.28,29.28
2021,2,12,6,1.5,37.59,2.02,37.31
2021,2,12,7,1.3,45.49,1.82,45.0
2021,2,12,8,1.52,47.92,1.64,47.51
2021,2,12,9,1.4,44.55,1.48,43.72
2021,2,12,10,1.24,37.09,1.29,35.62
2021,2,12,11,0.88,15.39,0.89,11.11
2021,2,12,12,0.94,329.61,0.97,323.5
2021,2,12,13,1.33,311.19,1.38,306.03
2021,2,12,14,1.63,307.2,1.69,302.51
2021,2,12,15,1.79,304.32,1.86,300.22
2021,2,12,16,1.93,302.92,2.0,299.47
2021,2,12,17,2.02,302.71,2.12,300.82
2021,2,12,18,1.66,306.98,2.12,306.32
2021,2,12,19,1.37,311.52,2.03,311.1
2021,2,12,20,1.32,310.67,1.92,310.37
2021,2,12,21,1.35,307.47,1.89,306.92
2021,2,12,22,1.54,305.3,2.16,304.84
2021,2,12,23,1.83,307.36,2.63,307.28
2021,2,13,0,2.08,310.14,3.09,310.18
2021,2,13,1,2.25,311.77,3.39,312.01
2021,2,13,2,2.33,313.5,3.51,313.74
2021,2,13,3,2.37,316.61,3.58,316.94
2021,2,13,4,2.34,319.07,3.51,319.33
2021,2,13,5,2.22,320.43,3.27,320.72
2021,2,13,6,1.93,322.25,2.72,322.34
2021,2,13,7,1.64,324.11,2.16,324.29
2021,2,13,8,1.47,324.29,1.51,324.67
2021,2,13,9,0.91,306.97,0.9,304.38
2021,2,13,10,0.93,247.31,1.01,242.84
2021,2,13,11,1.43,223.67,1.55,222.14
2021,2,13,12,1.97,216.78,2.11,216.11
2021,2,13,13,2.52,217.44,2.65,217.34
2021,2,13,14,2.99,221.61,3.11,221.85
2021,2,13,15,3.38,226.31,3.52,226.71
2021,2,13,16,3.58,229.7,3.74,229.92
2021,2,13,17,3.6,232.23,3.84,232.36
2021,2,13,18,3.05,237.25,4.0,237.37
2021,2,13,19,2.87,244.34,4.21,244.24
2021,2,13,20,2.89,250.39,4.31,250.32
2021,2,13,21,2.89,256.08,4.35,256.09
2021,2,13,22,2.92,260.92,4.41,261.02
2021,2,13,23,2.98,264.14,4.51,264.33
2021,2,14,0,3.1,265.37,4.68,265.59
2021,2,14,1,3.14,264.29,4.79,264.48
2021,2,14,2,3.07,261.66,4.76,261.88
2021,2,14,3,2.95,258.24,4.58,258.5
2021,2,14,4,2.81,254.49,4.33,254.84
2021,2,14,5,2.7,251.41,4.06,251.74
2021,2,14,6,2.56,248.69,3.77,249.12
2021,2,14,7,2.68,246.87,3.46,247.31
2021,2,14,8,3.06,245.2,3.26,245.52
2021,2,14,9,3.26,245.03,3.5,245.32
2021,2,14,10,3.63,247.9,3.9,248.01
2021,2,14,11,4.04,252.65,4.31,252.71
2021,2,14,12,4.55,257.3,4.81,257.25
2021,2,14,13,5.05,260.48,5.32,260.54
2021,2,14,14,5.51,262.67,5.8,262.81
2021,2,14,15,5.81,263.83,6.14,264.09
2021,2,14,16,5.89,264.52,6.27,264.78
2021,2,14,17,5.61,265.45,6.11,265.67
2021,2,14,18,4.58,266.09,5.7,266.15
2021,2,14,19,4.02,267.99,5.46,268.11
2021,2,14,20,3.76,269.4,5.27,269.58
