-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/31/2011 through 01/01/2021 
Location: Latitude  1.7523   Longitude 127.9942 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 37.91 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
SZA                   CERES SYN1deg Solar Zenith Angle (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,SZA
2012,1,26,19,0.0,0.0,-999.0
2012,1,26,20,0.0,0.0,-999.0
2012,1,26,21,0.0,0.0,-999.0
2012,1,26,22,0.0,0.0,-999.0
2012,1,26,23,0.0,0.0,-999.0
2012,1,27,0,0.0,0.0,-999.0
2012,1,27,1,0.0,0.0,-999.0
2012,1,27,2,0.0,0.0,-999.0
2012,1,27,3,0.0,0.0,-999.0
2012,1,27,4,0.0,0.0,-999.0
2012,1,27,5,0.0,0.0,-999.0
2012,1,27,6,0.0,0.0,-999.0
2012,1,27,7,108.83,138.67,78.81
2012,1,27,8,307.2,375.27,65.27
2012,1,27,9,550.02,608.05,51.55
2012,1,27,10,732.84,796.67,38.51
2012,1,27,11,896.18,923.45,27.23
2012,1,27,12,893.6,981.27,20.8
2012,1,27,13,863.55,958.83,23.63
2012,1,27,14,788.57,861.38,33.44
2012,1,27,15,605.88,695.77,45.94
2012,1,27,16,403.88,477.7,59.45
2012,1,27,17,162.99,232.38,73.38
2012,1,27,18,25.38,26.8,86.75
2012,1,27,19,0.0,0.0,-999.0
2012,1,27,20,0.0,0.0,-999.0
2012,1,27,21,0.0,0.0,-999.0
2012,1,27,22,0.0,0.0,-999.0
2012,1,27,23,0.0,0.0,-999.0
2012,1,28,0,0.0,0.0,-999.0
2012,1,28,1,0.0,0.0,-999.0
2012,1,28,2,0.0,0.0,-999.0
2012,1,28,3,0.0,0.0,-999.0
2012,1,28,4,0.0,0.0,-999.0
2012,1,28,5,0.0,0.0,-999.0
2012,1,28,6,0.0,0.0,-999.0
2012,1,28,7,41.96,132.98,78.84
2012,1,28,8,114.03,365.0,65.27
2012,1,28,9,244.7,594.67,51.52
2012,1,28,10,167.88,783.92,38.44
2012,1,28,11,254.53,910.45,27.08
2012,1,28,12,291.73,967.85,20.56
2012,1,28,13,255.62,944.92,23.39
2012,1,28,14,269.57,846.27,33.25
2012,1,28,15,259.84,680.85,45.8
2012,1,28,16,196.32,463.8,59.34
2012,1,28,17,103.2,221.62,73.3
2012,1,28,18,14.18,25.12,86.71
2012,1,28,19,0.0,0.0,-999.0
2012,1,28,20,0.0,0.0,-999.0
2012,1,28,21,0.0,0.0,-999.0
2012,1,28,22,0.0,0.0,-999.0
2012,1,28,23,0.0,0.0,-999.0
2012,1,29,0,0.0,0.0,-999.0
2012,1,29,1,0.0,0.0,-999.0
2012,1,29,2,0.0,0.0,-999.0
2012,1,29,3,0.0,0.0,-999.0
2012,1,29,4,0.0,0.0,-999.0
2012,1,29,5,0.0,0.0,-999.0
2012,1,29,6,0.0,0.0,-999.0
2012,1,29,7,89.8,128.0,78.88
2012,1,29,8,274.1,361.73,65.27
2012,1,29,9,471.01,596.25,51.48
2012,1,29,10,608.66,785.77,38.35
2012,1,29,11,682.25,913.92,26.92
2012,1,29,12,235.83,957.95,20.31
2012,1,29,13,175.52,937.33,23.15
2012,1,29,14,130.73,839.4,33.07
2012,1,29,15,179.12,675.52,45.66
2012,1,29,16,134.36,461.52,59.23
2012,1,29,17,57.16,222.02,73.22
2012,1,29,18,17.82,25.25,86.67
2012,1,29,19,0.0,0.0,-999.0
2012,1,29,20,0.0,0.0,-999.0
2012,1,29,21,0.0,0.0,-999.0
2012,1,29,22,0.0,0.0,-999.0
2012,1,29,23,0.0,0.0,-999.0
2012,1,30,0,0.0,0.0,-999.0
2012,1,30,1,0.0,0.0,-999.0
2012,1,30,2,0.0,0.0,-999.0
2012,1,30,3,0.0,0.0,-999.0
2012,1,30,4,0.0,0.0,-999.0
2012,1,30,5,0.0,0.0,-999.0
2012,1,30,6,0.0,0.0,-999.0
2012,1,30,7,114.73,141.65,78.91
2012,1,30,8,344.66,383.6,65.26
2012,1,30,9,602.02,619.25,51.45
2012,1,30,10,798.68,811.12,38.27
2012,1,30,11,911.15,940.9,26.76
2012,1,30,12,978.38,998.38,20.06
2012,1,30,13,954.1,977.42,22.9
2012,1,30,14,863.88,880.35,32.89
2012,1,30,15,659.73,714.77,45.53
2012,1,30,16,451.65,495.33,59.13
2012,1,30,17,218.54,245.8,73.14
2012,1,30,18,32.75,29.8,86.63
2012,1,30,19,0.0,0.0,-999.0
2012,1,30,20,0.0,0.0,-999.0
2012,1,30,21,0.0,0.0,-999.0
2012,1,30,22,0.0,0.0,-999.0
2012,1,30,23,0.0,0.0,-999.0
2012,1,31,0,0.0,0.0,-999.0
2012,1,31,1,0.0,0.0,-999.0
2012,1,31,2,0.0,0.0,-999.0
2012,1,31,3,0.0,0.0,-999.0
2012,1,31,4,0.0,0.0,-999.0
2012,1,31,5,0.0,0.0,-999.0
2012,1,31,6,0.0,0.0,-999.0
2012,1,31,7,95.27,141.25,78.93
2012,1,31,8,292.57,383.2,65.25
2012,1,31,9,484.37,620.05,51.4
2012,1,31,10,598.84,810.6,38.18
2012,1,31,11,706.73,938.73,26.6
2012,1,31,12,674.42,992.73,19.81
2012,1,31,13,654.72,968.35,22.66
2012,1,31,14,510.67,868.12,32.7
2012,1,31,15,394.63,700.15,45.4
2012,1,31,16,249.78,481.17,59.04
2012,1,31,17,109.55,234.55,73.07
2012,1,31,18,20.07,27.77,86.59
2012,1,31,19,0.0,0.0,-999.0
2012,1,31,20,0.0,0.0,-999.0
2012,1,31,21,0.0,0.0,-999.0
2012,1,31,22,0.0,0.0,-999.0
2012,1,31,23,0.0,0.0,-999.0
2012,2,1,0,0.0,0.0,-999.0
2012,2,1,1,0.0,0.0,-999.0
2012,2,1,2,0.0,0.0,-999.0
2012,2,1,3,0.0,0.0,-999.0
2012,2,1,4,0.0,0.0,-999.0
2012,2,1,5,0.0,0.0,-999.0
2012,2,1,6,0.0,0.0,-999.0
2012,2,1,7,84.3,139.45,78.95
2012,2,1,8,223.29,381.48,65.23
2012,2,1,9,512.79,615.45,51.36
2012,2,1,10,727.97,809.23,38.09
2012,2,1,11,901.62,938.92,26.43
2012,2,1,12,860.34,981.8,19.55
2012,2,1,13,788.55,962.92,22.41
2012,2,1,14,788.99,867.33,32.52
2012,2,1,15,503.55,701.83,45.27
2012,2,1,16,290.88,483.0,58.94
2012,2,1,17,135.44,235.4,73.0
2012,2,1,18,26.38,28.1,86.56
2012,2,1,19,0.0,0.0,-999.0
2012,2,1,20,0.0,0.0,-999.0
2012,2,1,21,0.0,0.0,-999.0
2012,2,1,22,0.0,0.0,-999.0
2012,2,1,23,0.0,0.0,-999.0
2012,2,2,0,0.0,0.0,-999.0
2012,2,2,1,0.0,0.0,-999.0
2012,2,2,2,0.0,0.0,-999.0
2012,2,2,3,0.0,0.0,-999.0
2012,2,2,4,0.0,0.0,-999.0
2012,2,2,5,0.0,0.0,-999.0
2012,2,2,6,0.0,0.0,-999.0
2012,2,2,7,97.95,134.52,78.96
2012,2,2,8,294.54,375.17,65.22
2012,2,2,9,501.59,613.75,51.3
2012,2,2,10,678.28,806.9,37.99
2012,2,2,11,753.16,937.4,26.26
2012,2,2,12,751.43,975.08,19.28
2012,2,2,13,751.21,953.25,22.16
2012,2,2,14,584.94,853.98,32.34
2012,2,2,15,467.33,686.67,45.14
2012,2,2,16,316.26,468.23,58.85
2012,2,2,17,136.59,222.98,72.94
2012,2,2,18,23.9,26.25,86.52
2012,2,2,19,0.0,0.0,-999.0
2012,2,2,20,0.0,0.0,-999.0
2012,2,2,21,0.0,0.0,-999.0
2012,2,2,22,0.0,0.0,-999.0
2012,2,2,23,0.0,0.0,-999.0
2012,2,3,0,0.0,0.0,-999.0
2012,2,3,1,0.0,0.0,-999.0
2012,2,3,2,0.0,0.0,-999.0
2012,2,3,3,0.0,0.0,-999.0
2012,2,3,4,0.0,0.0,-999.0
2012,2,3,5,0.0,0.0,-999.0
2012,2,3,6,0.0,0.0,-999.0
2012,2,3,7,66.33,135.17,78.98
2012,2,3,8,215.08,374.1,65.2
2012,2,3,9,410.11,608.77,51.26
2012,2,3,10,595.0,799.25,37.9
2012,2,3,11,681.8,927.7,26.09
2012,2,3,12,613.77,983.05,19.02
2012,2,3,13,578.02,960.98,21.9
2012,2,3,14,560.95,862.9,32.17
2012,2,3,15,406.17,697.35,45.02
2012,2,3,16,253.5,479.55,58.76
2012,2,3,17,115.95,233.65,72.87
2012,2,3,18,20.08,28.0,86.5
2012,2,3,19,0.0,0.0,-999.0
2012,2,3,20,0.0,0.0,-999.0
2012,2,3,21,0.0,0.0,-999.0
2012,2,3,22,0.0,0.0,-999.0
2012,2,3,23,0.0,0.0,-999.0
2012,2,4,0,0.0,0.0,-999.0
2012,2,4,1,0.0,0.0,-999.0
2012,2,4,2,0.0,0.0,-999.0
2012,2,4,3,0.0,0.0,-999.0
2012,2,4,4,0.0,0.0,-999.0
2012,2,4,5,0.0,0.0,-999.0
2012,2,4,6,0.0,0.0,-999.0
2012,2,4,7,87.24,137.1,78.98
2012,2,4,8,271.32,378.52,65.18
2012,2,4,9,458.89,614.88,51.2
2012,2,4,10,629.12,808.05,37.8
2012,2,4,11,709.31,938.25,25.91
2012,2,4,12,716.23,977.25,18.73
2012,2,4,13,673.53,955.38,21.65
2012,2,4,14,507.8,856.8,31.99
2012,2,4,15,358.48,690.67,44.89
2012,2,4,16,218.74,471.88,58.67
2012,2,4,17,91.22,227.5,72.81
2012,2,4,18,18.79,27.2,86.47
2012,2,4,19,0.0,0.0,-999.0
2012,2,4,20,0.0,0.0,-999.0
2012,2,4,21,0.0,0.0,-999.0
2012,2,4,22,0.0,0.0,-999.0
2012,2,4,23,0.0,0.0,-999.0
2012,2,5,0,0.0,0.0,-999.0
2012,2,5,1,0.0,0.0,-999.0
2012,2,5,2,0.0,0.0,-999.0
2012,2,5,3,0.0,0.0,-999.0
2012,2,5,4,0.0,0.0,-999.0
2012,2,5,5,0.0,0.0,-999.0
2012,2,5,6,0.0,0.0,-999.0
2012,2,5,7,76.62,132.77,78.98
2012,2,5,8,222.66,372.25,65.16
2012,2,5,9,387.84,609.42,51.14
2012,2,5,10,428.72,802.92,37.69
2012,2,5,11,575.68,934.0,25.73
2012,2,5,12,563.77,991.55,18.45
2012,2,5,13,506.4,970.98,21.39
2012,2,5,14,461.76,874.23,31.82
2012,2,5,15,417.48,709.88,44.77
2012,2,5,16,264.21,491.02,58.59
2012,2,5,17,121.54,243.35,72.75
2012,2,5,18,20.2,30.35,86.44
2012,2,5,19,0.0,0.0,-999.0
2012,2,5,20,0.0,0.0,-999.0
2012,2,5,21,0.0,0.0,-999.0
2012,2,5,22,0.0,0.0,-999.0
2012,2,5,23,0.0,0.0,-999.0
2012,2,6,0,0.0,0.0,-999.0
2012,2,6,1,0.0,0.0,-999.0
2012,2,6,2,0.0,0.0,-999.0
2012,2,6,3,0.0,0.0,-999.0
2012,2,6,4,0.0,0.0,-999.0
2012,2,6,5,0.0,0.0,-999.0
2012,2,6,6,0.0,0.0,-999.0
2012,2,6,7,39.32,135.73,78.98
2012,2,6,8,135.72,375.5,65.12
2012,2,6,9,264.02,610.77,51.09
2012,2,6,10,487.55,802.73,37.59
2012,2,6,11,645.21,933.75,25.54
2012,2,6,12,703.27,979.27,18.17
2012,2,6,13,646.31,959.12,21.13
2012,2,6,14,623.26,861.8,31.65
2012,2,6,15,490.23,696.17,44.66
2012,2,6,16,314.87,476.62,58.5
2012,2,6,17,142.26,230.58,72.7
2012,2,6,18,23.48,27.9,86.41
2012,2,6,19,0.0,0.0,-999.0
2012,2,6,20,0.0,0.0,-999.0
2012,2,6,21,0.0,0.0,-999.0
2012,2,6,22,0.0,0.0,-999.0
2012,2,6,23,0.0,0.0,-999.0
2012,2,7,0,0.0,0.0,-999.0
2012,2,7,1,0.0,0.0,-999.0
2012,2,7,2,0.0,0.0,-999.0
2012,2,7,3,0.0,0.0,-999.0
2012,2,7,4,0.0,0.0,-999.0
2012,2,7,5,0.0,0.0,-999.0
2012,2,7,6,0.0,0.0,-999.0
2012,2,7,7,103.91,132.9,78.98
2012,2,7,8,315.58,373.17,65.09
2012,2,7,9,492.88,609.2,51.02
2012,2,7,10,636.2,802.3,37.47
2012,2,7,11,774.23,933.42,25.35
2012,2,7,12,717.05,965.23,17.88
2012,2,7,13,768.8,944.02,20.88
2012,2,7,14,634.28,845.95,31.48
2012,2,7,15,370.32,679.23,44.54
2012,2,7,16,167.92,459.9,58.42
2012,2,7,17,123.14,217.3,72.65
2012,2,7,18,15.73,25.75,86.39
2012,2,7,19,0.0,0.0,-999.0
2012,2,7,20,0.0,0.0,-999.0
2012,2,7,21,0.0,0.0,-999.0
2012,2,7,22,0.0,0.0,-999.0
2012,2,7,23,0.0,0.0,-999.0
2012,2,8,0,0.0,0.0,-999.0
2012,2,8,1,0.0,0.0,-999.0
2012,2,8,2,0.0,0.0,-999.0
2012,2,8,3,0.0,0.0,-999.0
2012,2,8,4,0.0,0.0,-999.0
2012,2,8,5,0.0,0.0,-999.0
2012,2,8,6,0.0,0.0,-999.0
2012,2,8,7,108.34,122.5,78.97
2012,2,8,8,319.91,355.7,65.05
2012,2,8,9,522.7,591.17,50.95
2012,2,8,10,656.3,785.33,37.36
2012,2,8,11,759.69,916.88,25.16
2012,2,8,12,904.35,975.9,17.59
2012,2,8,13,892.28,956.65,20.62
2012,2,8,14,827.92,859.9,31.3
2012,2,8,15,600.91,695.2,44.43
2012,2,8,16,410.39,476.77,58.35
2012,2,8,17,189.42,231.08,72.6
2012,2,8,18,28.95,27.92,86.38
2012,2,8,19,0.0,0.0,-999.0
2012,2,8,20,0.0,0.0,-999.0
2012,2,8,21,0.0,0.0,-999.0
2012,2,8,22,0.0,0.0,-999.0
2012,2,8,23,0.0,0.0,-999.0
2012,2,9,0,0.0,0.0,-999.0
2012,2,9,1,0.0,0.0,-999.0
2012,2,9,2,0.0,0.0,-999.0
2012,2,9,3,0.0,0.0,-999.0
2012,2,9,4,0.0,0.0,-999.0
2012,2,9,5,0.0,0.0,-999.0
2012,2,9,6,0.0,0.0,-999.0
2012,2,9,7,95.8,130.2,78.95
2012,2,9,8,291.95,369.23,65.02
2012,2,9,9,494.98,607.0,50.88
2012,2,9,10,701.88,801.02,37.24
2012,2,9,11,771.73,932.38,24.97
2012,2,9,12,800.43,965.85,17.3
2012,2,9,13,718.17,944.1,20.36
2012,2,9,14,623.53,845.8,31.14
2012,2,9,15,431.34,677.62,44.32
2012,2,9,16,282.1,457.0,58.28
2012,2,9,17,119.27,213.65,72.55
2012,2,9,18,20.53,25.2,86.35
2012,2,9,19,0.0,0.0,-999.0
2012,2,9,20,0.0,0.0,-999.0
2012,2,9,21,0.0,0.0,-999.0
2012,2,9,22,0.0,0.0,-999.0
2012,2,9,23,0.0,0.0,-999.0
2012,2,10,0,0.0,0.0,-999.0
2012,2,10,1,0.0,0.0,-999.0
2012,2,10,2,0.0,0.0,-999.0
2012,2,10,3,0.0,0.0,-999.0
2012,2,10,4,0.0,0.0,-999.0
2012,2,10,5,0.0,0.0,-999.0
2012,2,10,6,0.0,0.0,-999.0
2012,2,10,7,95.25,117.15,78.94
2012,2,10,8,295.88,349.23,64.98
2012,2,10,9,490.09,587.58,50.81
2012,2,10,10,676.62,784.88,37.12
2012,2,10,11,856.96,919.6,24.77
2012,2,10,12,870.05,987.62,16.99
2012,2,10,13,843.67,967.88,20.1
2012,2,10,14,770.27,870.67,30.98
2012,2,10,15,531.39,705.38,44.21
2012,2,10,16,355.53,485.85,58.21
2012,2,10,17,149.36,238.17,72.51
2012,2,10,18,28.05,29.42,86.34
2012,2,10,19,0.0,0.0,-999.0
2012,2,10,20,0.0,0.0,-999.0
2012,2,10,21,0.0,0.0,-999.0
2012,2,10,22,0.0,0.0,-999.0
2012,2,10,23,0.0,0.0,-999.0
2012,2,11,0,0.0,0.0,-999.0
2012,2,11,1,0.0,0.0,-999.0
2012,2,11,2,0.0,0.0,-999.0
2012,2,11,3,0.0,0.0,-999.0
2012,2,11,4,0.0,0.0,-999.0
2012,2,11,5,0.0,0.0,-999.0
2012,2,11,6,0.0,0.0,-999.0
2012,2,11,7,88.95,133.0,78.91
2012,2,11,8,283.91,374.35,64.93
2012,2,11,9,484.91,613.83,50.73
2012,2,11,10,647.46,808.5,37.0
2012,2,11,11,690.03,940.83,24.57
2012,2,11,12,761.04,972.58,16.69
2012,2,11,13,787.58,952.5,19.85
2012,2,11,14,677.05,855.33,30.82
2012,2,11,15,519.46,688.88,44.11
2012,2,11,16,335.63,468.3,58.14
2012,2,11,17,163.73,223.12,72.47
2012,2,11,18,23.16,26.85,86.33
2012,2,11,19,0.0,0.0,-999.0
2012,2,11,20,0.0,0.0,-999.0
2012,2,11,21,0.0,0.0,-999.0
2012,2,11,22,0.0,0.0,-999.0
2012,2,11,23,0.0,0.0,-999.0
2012,2,12,0,0.0,0.0,-999.0
2012,2,12,1,0.0,0.0,-999.0
2012,2,12,2,0.0,0.0,-999.0
2012,2,12,3,0.0,0.0,-999.0
2012,2,12,4,0.0,0.0,-999.0
2012,2,12,5,0.0,0.0,-999.0
2012,2,12,6,0.0,0.0,-999.0
2012,2,12,7,102.41,125.08,78.89
2012,2,12,8,302.64,361.02,64.88
2012,2,12,9,468.45,598.27,50.66
2012,2,12,10,675.91,792.85,36.88
2012,2,12,11,801.14,924.75,24.37
2012,2,12,12,753.55,993.98,16.38
2012,2,12,13,765.1,973.2,19.59
2012,2,12,14,613.44,875.55,30.66
2012,2,12,15,351.98,709.27,44.02
2012,2,12,16,192.67,489.55,58.08
2012,2,12,17,96.46,240.58,72.44
2012,2,12,18,17.03,29.67,86.31
2012,2,12,19,0.0,0.0,-999.0
2012,2,12,20,0.0,0.0,-999.0
2012,2,12,21,0.0,0.0,-999.0
2012,2,12,22,0.0,0.0,-999.0
2012,2,12,23,0.0,0.0,-999.0
2012,2,13,0,0.0,0.0,-999.0
2012,2,13,1,0.0,0.0,-999.0
2012,2,13,2,0.0,0.0,-999.0
2012,2,13,3,0.0,0.0,-999.0
2012,2,13,4,0.0,0.0,-999.0
2012,2,13,5,0.0,0.0,-999.0
2012,2,13,6,0.0,0.0,-999.0
2012,2,13,7,57.62,129.05,78.86
2012,2,13,8,187.0,367.2,64.84
2012,2,13,9,332.03,603.95,50.58
2012,2,13,10,419.98,797.55,36.76
2012,2,13,11,663.18,931.33,24.16
2012,2,13,12,689.15,981.98,16.07
2012,2,13,13,749.73,960.17,19.34
2012,2,13,14,609.96,861.92,30.52
2012,2,13,15,467.61,694.8,43.92
2012,2,13,16,285.0,479.7,58.02
2012,2,13,17,132.39,230.2,72.41
2012,2,13,18,18.27,28.0,86.3
2012,2,13,19,0.0,0.0,-999.0
2012,2,13,20,0.0,0.0,-999.0
2012,2,13,21,0.0,0.0,-999.0
2012,2,13,22,0.0,0.0,-999.0
2012,2,13,23,0.0,0.0,-999.0
2012,2,14,0,0.0,0.0,-999.0
2012,2,14,1,0.0,0.0,-999.0
2012,2,14,2,0.0,0.0,-999.0
2012,2,14,3,0.0,0.0,-999.0
2012,2,14,4,0.0,0.0,-999.0
2012,2,14,5,0.0,0.0,-999.0
2012,2,14,6,0.0,0.0,-999.0
2012,2,14,7,63.76,125.42,78.83
2012,2,14,8,190.66,363.2,64.78
2012,2,14,9,376.57,601.92,50.49
2012,2,14,10,588.75,798.08,36.62
2012,2,14,11,702.82,931.6,23.96
2012,2,14,12,709.73,965.27,15.76
2012,2,14,13,696.84,947.95,19.09
2012,2,14,14,636.87,852.27,30.36
2012,2,14,15,425.54,687.08,43.83
2012,2,14,16,225.84,467.75,57.97
2012,2,14,17,118.13,222.95,72.38
2012,2,14,18,18.02,26.8,86.3
2012,2,14,19,0.0,0.0,-999.0
2012,2,14,20,0.0,0.0,-999.0
2012,2,14,21,0.0,0.0,-999.0
2012,2,14,22,0.0,0.0,-999.0
2012,2,14,23,0.0,0.0,-999.0
2012,2,15,0,0.0,0.0,-999.0
2012,2,15,1,0.0,0.0,-999.0
2012,2,15,2,0.0,0.0,-999.0
2012,2,15,3,0.0,0.0,-999.0
2012,2,15,4,0.0,0.0,-999.0
2012,2,15,5,0.0,0.0,-999.0
2012,2,15,6,0.0,0.0,-999.0
2012,2,15,7,79.52,123.58,78.79
2012,2,15,8,230.75,360.92,64.73
2012,2,15,9,406.52,598.65,50.41
2012,2,15,10,646.35,794.67,36.5
2012,2,15,11,699.84,927.38,23.75
2012,2,15,12,714.55,985.73,15.44
2012,2,15,13,672.76,964.75,18.83
2012,2,15,14,565.82,865.38,30.22
2012,2,15,15,422.57,697.7,43.74
2012,2,15,16,234.8,476.85,57.91
2012,2,15,17,109.85,229.88,72.35
2012,2,15,18,16.74,28.08,86.29
2012,2,15,19,0.0,0.0,-999.0
2012,2,15,20,0.0,0.0,-999.0
2012,2,15,21,0.0,0.0,-999.0
2012,2,15,22,0.0,0.0,-999.0
2012,2,15,23,0.0,0.0,-999.0
2012,2,16,0,0.0,0.0,-999.0
2012,2,16,1,0.0,0.0,-999.0
2012,2,16,2,0.0,0.0,-999.0
2012,2,16,3,0.0,0.0,-999.0
2012,2,16,4,0.0,0.0,-999.0
2012,2,16,5,0.0,0.0,-999.0
2012,2,16,6,0.0,0.0,-999.0
2012,2,16,7,109.31,129.5,78.75
2012,2,16,8,291.48,367.7,64.67
2012,2,16,9,485.58,606.02,50.32
2012,2,16,10,702.73,800.67,36.37
2012,2,16,11,896.12,932.6,23.55
2012,2,16,12,872.15,998.15,15.12
2012,2,16,13,786.75,976.33,18.58
2012,2,16,14,699.24,877.8,30.08
2012,2,16,15,553.01,711.0,43.66
2012,2,16,16,358.02,488.8,57.87
2012,2,16,17,166.41,237.8,72.33
2012,2,16,18,26.66,28.85,86.29
2012,2,16,19,0.0,0.0,-999.0
2012,2,16,20,0.0,0.0,-999.0
2012,2,16,21,0.0,0.0,-999.0
2012,2,16,22,0.0,0.0,-999.0
2012,2,16,23,0.0,0.0,-999.0
2012,2,17,0,0.0,0.0,-999.0
2012,2,17,1,0.0,0.0,-999.0
2012,2,17,2,0.0,0.0,-999.0
2012,2,17,3,0.0,0.0,-999.0
2012,2,17,4,0.0,0.0,-999.0
2012,2,17,5,0.0,0.0,-999.0
2012,2,17,6,0.0,0.0,-999.0
2012,2,17,7,90.24,123.73,78.7
2012,2,17,8,272.76,360.33,64.61
2012,2,17,9,463.34,599.7,50.23
2012,2,17,10,619.38,795.58,36.23
2012,2,17,11,798.02,928.52,23.34
2012,2,17,12,780.92,979.33,14.79
2012,2,17,13,806.39,958.85,18.34
2012,2,17,14,745.81,859.6,29.94
2012,2,17,15,477.29,690.4,43.58
2012,2,17,16,288.43,469.25,57.83
2012,2,17,17,135.4,223.55,72.3
2012,2,17,18,21.73,26.95,86.29
2012,2,17,19,0.0,0.0,-999.0
2012,2,17,20,0.0,0.0,-999.0
2012,2,17,21,0.0,0.0,-999.0
2012,2,17,22,0.0,0.0,-999.0
2012,2,17,23,0.0,0.0,-999.0
2012,2,18,0,0.0,0.0,-999.0
2012,2,18,1,0.0,0.0,-999.0
2012,2,18,2,0.0,0.0,-999.0
2012,2,18,3,0.0,0.0,-999.0
2012,2,18,4,0.0,0.0,-999.0
2012,2,18,5,0.0,0.0,-999.0
2012,2,18,6,0.0,0.0,-999.0
2012,2,18,7,65.83,129.1,78.66
2012,2,18,8,246.02,368.12,64.55
2012,2,18,9,385.79,607.48,50.14
2012,2,18,10,554.51,803.9,36.1
2012,2,18,11,620.47,937.17,23.12
2012,2,18,12,663.6,976.52,14.46
2012,2,18,13,574.7,957.65,18.09
2012,2,18,14,510.15,860.73,29.8
2012,2,18,15,408.15,693.8,43.51
2012,2,18,16,244.76,473.77,57.78
2012,2,18,17,122.42,227.27,72.29
2012,2,18,18,23.66,27.58,86.29
2012,2,18,19,0.0,0.0,-999.0
2012,2,18,20,0.0,0.0,-999.0
2012,2,18,21,0.0,0.0,-999.0
2012,2,18,22,0.0,0.0,-999.0
2012,2,18,23,0.0,0.0,-999.0
2012,2,19,0,0.0,0.0,-999.0
2012,2,19,1,0.0,0.0,-999.0
2012,2,19,2,0.0,0.0,-999.0
2012,2,19,3,0.0,0.0,-999.0
2012,2,19,4,0.0,0.0,-999.0
2012,2,19,5,0.0,0.0,-999.0
2012,2,19,6,0.0,0.0,-999.0
2012,2,19,7,112.14,133.0,78.6
2012,2,19,8,325.9,374.48,64.48
2012,2,19,9,510.37,615.02,50.05
2012,2,19,10,654.52,812.1,35.97
2012,2,19,11,861.08,945.45,22.91
2012,2,19,12,865.02,997.62,14.13
2012,2,19,13,875.32,976.7,17.84
2012,2,19,14,796.48,878.3,29.68
2012,2,19,15,509.96,710.38,43.44
2012,2,19,16,353.87,489.02,57.75
2012,2,19,17,161.12,238.95,72.28
2012,2,19,18,29.12,29.38,86.29
2012,2,19,19,0.0,0.0,-999.0
2012,2,19,20,0.0,0.0,-999.0
2012,2,19,21,0.0,0.0,-999.0
2012,2,19,22,0.0,0.0,-999.0
2012,2,19,23,0.0,0.0,-999.0
2012,2,20,0,0.0,0.0,-999.0
2012,2,20,1,0.0,0.0,-999.0
2012,2,20,2,0.0,0.0,-999.0
2012,2,20,3,0.0,0.0,-999.0
2012,2,20,4,0.0,0.0,-999.0
2012,2,20,5,0.0,0.0,-999.0
2012,2,20,6,0.0,0.0,-999.0
2012,2,20,7,68.55,138.48,78.55
2012,2,20,8,224.56,381.7,64.41
2012,2,20,9,355.05,621.38,49.95
2012,2,20,10,370.3,816.62,35.83
2012,2,20,11,417.02,948.6,22.7
2012,2,20,12,334.41,1006.38,13.8
2012,2,20,13,283.95,984.55,17.6
2012,2,20,14,414.49,886.1,29.55
2012,2,20,15,434.98,718.27,43.37
2012,2,20,16,269.74,496.1,57.72
2012,2,20,17,134.44,244.42,72.27
2012,2,20,18,21.05,30.38,86.3
2012,2,20,19,0.0,0.0,-999.0
2012,2,20,20,0.0,0.0,-999.0
2012,2,20,21,0.0,0.0,-999.0
2012,2,20,22,0.0,0.0,-999.0
2012,2,20,23,0.0,0.0,-999.0
2012,2,21,0,0.0,0.0,-999.0
2012,2,21,1,0.0,0.0,-999.0
2012,2,21,2,0.0,0.0,-999.0
2012,2,21,3,0.0,0.0,-999.0
2012,2,21,4,0.0,0.0,-999.0
2012,2,21,5,0.0,0.0,-999.0
2012,2,21,6,0.0,0.0,-999.0
2012,2,21,7,111.8,146.55,78.49
2012,2,21,8,313.98,391.58,64.34
2012,2,21,9,517.63,630.5,49.86
2012,2,21,10,675.46,824.12,35.7
2012,2,21,11,843.33,955.05,22.48
2012,2,21,12,862.92,1010.27,13.47
2012,2,21,13,870.19,991.33,17.37
2012,2,21,14,757.88,891.35,29.44
2012,2,21,15,436.91,721.62,43.3
2012,2,21,16,292.41,497.7,57.69
2012,2,21,17,120.74,244.77,72.27
2012,2,21,18,21.08,30.12,86.3
2012,2,21,19,0.0,0.0,-999.0
2012,2,21,20,0.0,0.0,-999.0
2012,2,21,21,0.0,0.0,-999.0
2012,2,21,22,0.0,0.0,-999.0
2012,2,21,23,0.0,0.0,-999.0
2012,2,22,0,0.0,0.0,-999.0
2012,2,22,1,0.0,0.0,-999.0
2012,2,22,2,0.0,0.0,-999.0
