-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/31/2020 through 01/01/2022 
Location: Latitude  0.8018   Longitude 127.9988 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 293.87 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,MIN,WS10M,WS50M
2021,7,8,10,30,1.9177677903689614,1.9940359964086058
2021,7,8,10,40,1.9576845368965374,2.035648992743941
2021,7,8,10,50,1.9980680098045822,2.077319020702923
2021,7,8,11,0,2.04,2.12
2021,7,8,11,10,2.0843090988758357,2.164457260729754
2021,7,8,11,20,2.1308110997696863,2.210701774507289
2021,7,8,11,30,2.1790685965052905,2.258555923327844
2021,7,8,11,40,2.228644182906386,2.3078420891866553
2021,7,8,11,50,2.27910045279671,2.358382654078962
2021,7,8,12,0,2.33,2.41
2021,7,8,12,10,2.380997032409803,2.4625518336261996
2021,7,8,12,20,2.4321122141988987,2.5160371603587475
2021,7,8,12,30,2.4834578236098768,2.5704903102800225
2021,7,8,12,40,2.535146138885327,2.625945613472404
2021,7,8,12,50,2.587289438267838,2.6824374000182707
2021,7,8,13,0,2.64,2.74
2021,7,8,13,10,2.6932305492627333,2.7984835529136
2021,7,8,13,20,2.7462955989902773,2.8570014359095772
2021,7,8,13,30,2.798350109055204,2.9144828355520693
2021,7,8,13,40,2.848549039330086,2.969856938405213
2021,7,8,13,50,2.8960473496874943,3.022052931033145
2021,7,8,14,0,2.94,3.07
2021,7,8,14,10,2.9797844742429715,3.1129583991638508
2021,7,8,14,20,3.0156683528029586,3.151512651558504
2021,7,8,14,30,3.0481417401693083,3.186578347511702
2021,7,8,14,40,3.077694740831368,3.21907107735119
2021,7,8,14,50,3.1048174592784825,3.249906431404708
2021,7,8,15,0,3.13,3.28
2021,7,8,15,10,3.153650072283901,3.3099606282087777
2021,7,8,15,20,3.1758458046127043,3.3391701800786313
2021,7,8,15,30,3.196582930267562,3.366703774401121
2021,7,8,15,40,3.2158571825296294,3.3916365299678057
2021,7,8,15,50,3.233664294680057,3.413043565570246
2021,7,8,16,0,3.25,3.43
2021,7,8,16,10,3.263948569954759,3.4417824213343735
2021,7,8,16,20,3.270948428746227,3.4484732947936396
2021,7,8,16,30,3.2655265387604433,3.4503565548838164
2021,7,8,16,40,3.242209862383451,3.4477161361109236
2021,7,8,16,50,3.1955253620012902,3.440835972980979
2021,7,8,17,0,3.12,3.43
2021,7,8,17,10,3.0128241664155837,3.4155485753426214
2021,7,8,17,20,2.881841961883874,3.398047751857927
2021,7,8,17,30,2.737560914690666,3.3781200060636176
2021,7,8,17,40,2.5904885531217547,3.3563878144773933
2021,7,8,17,50,2.451132405462935,3.3334736536169545
2021,7,8,18,0,2.33,3.31
2021,7,8,18,10,2.235078838456985,3.286439943961813
2021,7,8,18,20,2.1642763163108754,3.262669031107991
2021,7,8,18,30,2.112979802476896,3.238413420861718
2021,7,8,18,40,2.0765766658702742,3.213399272646174
2021,7,8,18,50,2.0504542754062336,3.187352745884541
2021,7,8,19,0,2.03,3.16
2021,7,8,19,10,2.0114901093861084,3.1313768339953176
2021,7,8,19,20,1.9947564765763313,3.102757605191594
2021,7,8,19,30,1.9805198754017497,3.0757263104895145
2021,7,8,19,40,1.9695010796934467,3.0518669467897657
2021,7,8,19,50,1.9624208632825026,3.0327635109930324
2021,7,8,20,0,1.96,3.02
2021,7,8,20,10,1.9626181314059898,3.014580497834698
2021,7,8,20,20,1.9692903699763942,3.0151894370145254
2021,7,8,20,30,1.9786906959161057,3.0199313371802257
2021,7,8,20,40,1.989493089430016,3.026910717972543
2021,7,8,20,50,2.000371530723017,3.0342320990322205
2021,7,8,21,0,2.01,3.04
2021,7,8,21,10,2.0172040316566013,3.042477100591819
2021,7,8,21,20,2.0214153768514276,3.0405587208243814
2021,7,8,21,30,2.022217340933829,3.0332983407895835
2021,7,8,21,40,2.0191932292531587,3.019749440579323
2021,7,8,21,50,2.011926347158765,2.9989655002854962
2021,7,8,22,0,2.0,2.97
2021,7,8,22,10,1.983334260486126,2.932548136835065
2021,7,8,22,20,1.9631962707660466,2.888871975984249
2021,7,8,22,30,1.9411899403485782,2.8418752996614427
2021,7,8,22,40,1.9189191787425375,2.7944618900805387
2021,7,8,22,50,1.8979878954567393,2.7495355294554273
2021,7,8,23,0,1.88,2.71
2021,7,8,23,10,1.8660792967692679,2.6779322039197746
2021,7,8,23,20,1.8554291697140184,2.6521015233867735
2021,7,8,23,30,1.8467728976718585,2.6304504605646457
2021,7,8,23,40,1.8388337594803976,2.610921517617042
2021,7,8,23,50,1.830335033977242,2.5914571967076103
2021,7,9,0,0,1.82,2.57
2021,7,9,0,10,1.8068855894738411,2.5449823067450974
2021,7,9,0,20,1.7913833466741782,2.516796004542733
2021,7,9,0,30,1.7742184689639875,2.486322858079973
2021,7,9,0,40,1.7561161537062442,2.454444632043887
2021,7,9,0,50,1.7378015982639232,2.42204309112154
2021,7,9,1,0,1.72,2.39
2021,7,9,1,10,1.7032301971872212,2.3589904209516894
2021,7,9,1,20,1.6871855917374181,2.328862606590445
2021,7,9,1,30,1.6713532264721918,2.2992581071154614
2021,7,9,1,40,1.6552201442131458,2.269818472725931
2021,7,9,1,50,1.638273387781881,2.2401852536210463
2021,7,9,2,0,1.62,2.21
2021,7,9,2,10,1.599915843999497,2.1787782316703703
2021,7,9,2,20,1.5776520641539293,2.1455313468732666
2021,7,9,2,30,1.552868625147246,2.1091447134581824
2021,7,9,2,40,1.5252254916633976,2.0685036992746144
2021,7,9,2,50,1.4943826283863326,2.0224936721720552
2021,7,9,3,0,1.46,1.97
2021,7,9,3,10,1.4218749453333108,1.9103410968112773
2021,7,9,3,20,1.3803542997950153,1.8445675614720485
2021,7,9,3,30,1.335922272938825,1.7741630390518102
2021,7,9,3,40,1.2890630743184515,1.700611174620059
2021,7,9,3,50,1.240260913487606,1.6253956132462903
2021,7,9,4,0,1.19,1.55
2021,7,9,4,10,1.138834374667261,1.475783307010449
2021,7,9,4,20,1.0875974033326776,1.4036058146459491
2021,7,9,4,30,1.0371922830974551,1.3342031303345776
2021,7,9,4,40,0.9885222110627984,1.2683108615044112
2021,7,9,4,50,0.9424903843299117,1.2066646155835266
2021,7,9,5,0,0.9,1.15
2021,7,9,5,10,0.8615838522939425,1.0986553047765584
2021,7,9,5,20,0.8262931239113118,1.0513795503145265
2021,7,9,5,30,0.7928085946713551,1.0065244396098798
2021,7,9,5,40,0.7598110443933196,0.9624416756585933
2021,7,9,5,50,0.7259812528964522,0.9174829614566417
2021,7,9,6,0,0.69,0.87
2021,7,9,6,10,0.6511265124532664,0.8189936220314664
2021,7,9,6,20,0.6109338047257795,0.7660611692811302
2021,7,9,6,30,0.5715733382171247,0.7134491112259032
2021,7,9,6,40,0.5351965743268866,0.6634039173426979
2021,7,9,6,50,0.5039549744546502,0.618172057108426
2021,7,9,7,0,0.48,0.58
2021,7,9,7,10,0.46502120900410376,0.5507405774679466
2021,7,9,7,20,0.45886054607445886,0.5306720688572496
2021,7,9,7,30,0.46089805246014587,0.5196791154865078
2021,7,9,7,40,0.4705137694102449,0.5176463586743201
2021,7,9,7,50,0.4870877381738362,0.5244584397392846
2021,7,9,8,0,0.51,0.54
2021,7,9,8,10,0.5386034663451339,0.5639699940226737
2021,7,9,8,20,0.5721425294949034,0.595324629363946
2021,7,9,8,30,0.6098344519422918,0.6328344268280658
2021,7,9,8,40,0.6508964961802822,0.675269907219282
2021,7,9,8,50,0.6945459247018573,0.7214015913418439
2021,7,9,9,0,0.74,0.77
2021,7,9,9,10,0.7865371478375836,0.8199535205154334
2021,7,9,9,20,0.8336804470570389,0.8706220062795598
2021,7,9,9,30,0.881014139770687,0.9214831772012296
2021,7,9,9,40,0.9281224680908493,0.9720147531892931
2021,7,9,9,50,0.9745896741298467,1.0216944541525999
2021,7,9,10,0,1.02,1.07
2021,7,9,10,10,1.063997942304533,1.116493701693372
2021,7,9,10,20,1.1064690156102752,1.161076234406705
2021,7,9,10,30,1.1473589889749605,1.2037328643670164
2021,7,9,10,40,1.1866136314563214,1.2444488578013249
2021,7,9,10,50,1.2241787121120902,1.2832094809366468
2021,7,9,11,0,1.26,1.32
2021,7,9,11,10,1.2940451570183602,1.3548124134518207
2021,7,9,11,20,1.3263694164277866,1.3876656486862144
2021,7,9,11,30,1.3570499043294713,1.418585365330705
2021,7,9,11,40,1.3861637468246069,1.447597223012817
2021,7,9,11,50,1.4137880700143857,1.474726881360074
2021,7,9,12,0,1.44,1.5
2021,7,9,12,10,1.465006614807212,1.5236084963511984
2021,7,9,12,20,1.4895348001600606,1.5464093189965875
2021,7,9,12,30,1.514441393707155,1.5694256743101644
2021,7,9,12,40,1.540583233097104,1.5936807686659276
2021,7,9,12,50,1.568817155978516,1.6201978084378734
2021,7,9,13,0,1.6,1.65
2021,7,9,13,10,1.6346783837527927,1.683762860402646
2021,7,9,13,20,1.6721580495986388,1.7207711494015117
2021,7,9,13,30,1.71143452084191,1.7599619374286382
2021,7,9,13,40,1.7515033207869792,1.8002722949160674
2021,7,9,13,50,1.7913599727382188,1.840639292295841
2021,7,9,14,0,1.83,1.88
2021,7,9,14,10,1.8663261464779146,1.9172196916678483
2021,7,9,14,20,1.8988700384824235,1.9508764537677383
2021,7,9,14,30,1.9260705229252064,1.979476575975284
2021,7,9,14,40,1.946366446717944,2.0015263479661
2021,7,9,14,50,1.9581966567723155,2.0155320594158006
2021,7,9,15,0,1.96,2.02
2021,7,9,15,10,1.9508040673725875,2.013932447000036
2021,7,9,15,20,1.931991426101299,1.9983156281201304
2021,7,9,15,30,1.905533387457265,1.9746317586702284
2021,7,9,15,40,1.8734012627116172,1.944363053960276
2021,7,9,15,50,1.8375663631354853,1.9089917293002185
2021,7,9,16,0,1.8,1.87
2021,7,9,16,10,1.7622168432909973,1.8287634832949735
2021,7,9,16,20,1.7239049978531242,1.7862314041221141
2021,7,9,16,30,1.6842959272457347,1.7432463893438044
2021,7,9,16,40,1.6426210950281825,1.7006510658224276
2021,7,9,16,50,1.59811196475982,1.6592880604203653
2021,7,9,17,0,1.55,1.62
2021,7,9,17,10,1.49792115205602,1.5836988050052574
2021,7,9,17,20,1.4431293232269484,1.5515735702062303
2021,7,9,17,30,1.3872829035597978,1.5248826839545546
2021,7,9,17,40,1.3320402831015812,1.504884534601867
2021,7,9,17,50,1.2790598518993113,1.4928375104998035
2021,7,9,18,0,1.23,1.49
2021,7,9,18,10,1.1863763262627032,1.4971357411284434
2021,7,9,18,20,1.1491332647946406,1.5130298706085228
2021,7,9,18,30,1.1190724585150762,1.535972874837978
2021,7,9,18,40,1.0969955503432725,1.5642552402145498
2021,7,9,18,50,1.0837041831984928,1.5961674531359769
2021,7,9,19,0,1.08,1.63
2021,7,9,19,10,1.0863420614116879,1.6645174897402293
2021,7,9,19,20,1.101819099075972,1.7003810214337542
2021,7,9,19,30,1.1251772623798988,1.7387258166935338
2021,7,9,19,40,1.155162700710515,1.7806870971325286
2021,7,9,19,50,1.1905215634548667,1.8274000843636975
2021,7,9,20,0,1.23,1.88
2021,7,9,20,10,1.2724220947572136,1.939146151762492
2021,7,9,20,20,1.3169236722348063,2.00359419180461
2021,7,9,20,30,1.36271849196533,2.071623858387887
2021,7,9,20,40,1.4090203134813362,2.141514889773856
2021,7,9,20,50,1.4550428963153759,2.21154702422405
2021,7,9,21,0,1.5,2.28
2021,7,9,21,10,1.5431825225224234,2.3453330883949883
2021,7,9,21,20,1.5841899156885086,2.406723692829287
2021,7,9,21,30,1.6226987697587825,2.463528749754917
2021,7,9,21,40,1.658385674993772,2.5151051956238994
2021,7,9,21,50,1.690927221654002,2.560809966888253
2021,7,9,22,0,1.72,2.6
2021,7,9,22,10,1.7453107781160582,2.6321140872501476
2021,7,9,22,20,1.7666870353815318,2.6569184442856493
2021,7,9,22,30,1.783986428999541,2.6742611425924445
2021,7,9,22,40,1.7970666161732085,2.683990253656475
2021,7,9,22,50,1.8057852541056545,2.6859538489636803
2021,7,9,23,0,1.81,2.68
2021,7,9,23,10,1.8096947353837158,2.666210562604422
2021,7,9,23,20,1.8053582390816636,2.645602530028118
2021,7,9,23,30,1.7976055142430545,2.619426679875306
2021,7,9,23,40,1.7870515640171005,2.588933789750204
2021,7,9,23,50,1.774311391553012,2.555374637257029
2021,7,10,0,0,1.76,2.52
2021,7,10,0,10,1.7447528729416732,2.484062180850683
2021,7,10,0,20,1.7292874156992242,2.448819583750028
2021,7,10,0,30,1.7143415140282423,2.4155321379063333
2021,7,10,0,40,1.7006530536843179,2.385459772527899
2021,7,10,0,50,1.6889599204230408,2.3598624168230216
2021,7,10,1,0,1.68,2.34
2021,7,10,1,10,1.6742567358125562,2.3266610843632183
2021,7,10,1,20,1.671195801825146,2.318748764601401
2021,7,10,1,30,1.670028429643978,2.31469476849936
2021,7,10,1,40,1.669965850875259,2.312930823841906
2021,7,10,1,50,1.6702192971251975,2.3118886584138485
2021,7,10,2,0,1.67,2.31
2021,7,10,2,10,1.668683146771067,2.306006444659409
2021,7,10,2,20,1.6662997473705632,2.2998890615480727
2021,7,10,2,30,1.663044767395847,2.2919387880962274
2021,7,10,2,40,1.659113172444276,2.28244656173411
2021,7,10,2,50,1.654699928113208,2.2717033198919556
2021,7,10,3,0,1.65,2.26
2021,7,10,3,10,1.6451310474735479,2.247553877739889
2021,7,10,3,20,1.6399015049888979,2.2342875817989034
2021,7,10,3,30,1.6340425007726338,2.220050079115731
2021,7,10,3,40,1.6272851630513405,2.2046903366290636
2021,7,10,3,50,1.619360620051601,2.1880573212775905
2021,7,10,4,0,1.61,2.17
2021,7,10,4,10,1.599125996668076,2.1505373036402955
2021,7,10,4,20,1.5874275660071802,2.130368018663724
2021,7,10,4,30,1.575785229513618,2.110360895440848
2021,7,10,4,40,1.5650795086836975,2.0913846843422284
2021,7,10,4,50,1.5561909250137227,2.074308135738425
2021,7,10,5,0,1.55,2.06
2021,7,10,5,10,1.547068669557854,2.049232092884117
2021,7,10,5,20,1.5466845272786804,2.04238849169435
2021,7,10,5,30,1.5478165811728937,2.039756339120877
2021,7,10,5,40,1.5494338392509088,2.0416227778538762
2021,7,10,5,50,1.5505053095231394,2.0482749505835245
2021,7,10,6,0,1.55,2.06
2021,7,10,6,10,1.5479233991745833,2.0769324729713876
2021,7,10,6,20,1.5484269174706924,2.0985965330773966
2021,7,10,6,30,1.5566984457948072,2.1243637480756448
2021,7,10,6,40,1.5779258750534098,2.1536056857237504
2021,7,10,6,50,1.6172970961529807,2.18569391377933
2021,7,10,7,0,1.68,2.22
2021,7,10,7,10,1.7690618078178872,2.2561861633784837
2021,7,10,7,20,1.8788670620978107,2.2950772278479175
2021,7,10,7,30,2.0016396356478774,2.3377886685765437
2021,7,10,7,40,2.1296034012761935,2.385435960732605
2021,7,10,7,50,2.2549822317908657,2.4391345794843433
2021,7,10,8,0,2.37,2.5
2021,7,10,8,10,2.468792332516832,2.568646947588754
2021,7,10,8,20,2.5531418711751033,2.643687148123528
2021,7,10,8,30,2.626743011613685,2.7232315776181806
2021,7,10,8,40,2.6932901494714483,2.8053912120865707
2021,7,10,8,50,2.7564776803872633,2.888277027542558
2021,7,10,9,0,2.82,2.97
2021,7,10,9,10,2.8866021954481207,3.0488556758961316
2021,7,10,9,20,2.955232119868445,3.1238778833616765
2021,7,10,9,30,3.023888317897384,3.1942850209507365
2021,7,10,9,40,3.09056933417135,3.2592954872174107
2021,7,10,9,50,3.1532737133267514,3.3181276807157993
2021,7,10,10,0,3.21,3.37
2021,7,10,10,10,3.2591970338388356,3.4144025710489463
2021,7,10,10,20,3.301114834536304,3.45191242954088
2021,7,10,10,30,3.33645371679678,3.483378338578877
2021,7,10,10,40,3.3659139953246378,3.5096490612660136
2021,7,10,10,50,3.3901959848242536,3.5315733607053628
2021,7,10,11,0,3.41,3.55
2021,7,10,11,10,3.4259152247520963,3.5655710769451257
2021,7,10,11,20,3.4380863197641216,3.5781020281044373
2021,7,10,11,30,3.446546814915501,3.587201624733757
2021,7,10,11,40,3.451330240085659,3.5924786380889095
2021,7,10,11,50,3.452470125154017,3.5935418394257166
2021,7,10,12,0,3.45,3.59
2021,7,10,12,10,3.444040215300932,3.5816927508001832
2021,7,10,12,20,3.4350584049257322,3.569383161745077
2021,7,10,12,30,3.423609023541219,3.554065162486095
2021,7,10,12,40,3.4102465258142134,3.5367326826746472
2021,7,10,12,50,3.395525366411534,3.518379651962145
2021,7,10,13,0,3.38,3.5
2021,7,10,13,10,3.3642202103404752,3.482426438372664
2021,7,10,13,20,3.348717097569991,3.4658468063967387
2021,7,10,13,30,3.334017090919625,3.450287725321867
2021,7,10,13,40,3.3206466196204536,3.435775816397692
2021,7,10,13,50,3.3091321129035536,3.422337700873856
2021,7,10,14,0,3.3,3.41
2021,7,10,14,10,3.2937085729668008,3.3989255697832386
2021,7,10,14,20,3.290443575164677,3.389822205260564
2021,7,10,14,30,3.2903226127802823,3.38353393622644
2021,7,10,14,40,3.29346329200027,3.380904792475329
2021,7,10,14,50,3.299983219011292,3.3827788038016946
2021,7,10,15,0,3.31,3.39
2021,7,10,15,10,3.3237232755701025,3.4032138750869767
2021,7,10,15,20,3.341730823993524,3.422271779968415
2021,7,10,15,30,3.3646924579592445,3.4468265297723777
2021,7,10,15,40,3.393277990156245,3.4765309396269224
2021,7,10,15,50,3.4281572332735037,3.5110378246601104
2021,7,10,16,0,3.47,3.55
2021,7,10,16,10,3.5184816580861247,3.593126337276267
2021,7,10,16,20,3.5692997955278956,3.6403499341250374
2021,7,10,16,30,3.61715755538274,3.691659944684054
2021,7,10,16,40,3.656758080708088,3.747045523091059
2021,7,10,16,50,3.682804514561365,3.8064958234837944
2021,7,10,17,0,3.69,3.87
2021,7,10,17,10,3.674803795789106,3.937428923956108
2021,7,10,17,20,3.6406996235245277,4.00818033538329
2021,7,10,17,30,3.5929273205097974,4.081533691491409
2021,7,10,17,40,3.536726724048445,4.156768449490326
2021,7,10,17,50,3.4773376714440034,4.233164066589903
2021,7,10,18,0,3.42,4.31
2021,7,10,18,10,3.3692938994981967,4.38660241134375
2021,7,10,18,20,3.327160969633257,4.46248427989736
2021,7,10,18,30,3.294883162578075,4.537205289350311
2021,7,10,18,40,3.2737424305055423,4.610325123392083
2021,7,10,18,50,3.2650207255885535,4.681403465712152
2021,7,10,19,0,3.27,4.75
2021,7,10,19,10,3.289131717329221,4.815698467705933
2021,7,10,19,20,3.3195453868313356,4.878178841323567
2021,7,10,19,30,3.3575400291779065,4.937145151107346
2021,7,10,19,40,3.399414665040499,4.992301427311716
2021,7,10,19,50,3.4414683150906757,5.04335170019112
2021,7,10,20,0,3.48,5.09
2021,7,10,20,10,3.5119107126664013,5.131853717832521
2021,7,10,20,20,3.5365093348932537,5.168133688141707
2021,7,10,20,30,3.5537067207103,5.1979641062203035
2021,7,10,20,40,3.5634137241472796,5.220469167361056
2021,7,10,20,50,3.565541199233933,5.234773066856707
2021,7,10,21,0,3.56,5.24
2021,7,10,21,10,3.547021728301474,5.2358218461491735
2021,7,10,21,20,3.5281209772993543,5.224101220924423
2021,7,10,21,30,3.5051330879808953,5.20724842401144
2021,7,10,21,40,3.4798934013333485,5.187673755095915
2021,7,10,21,50,3.4542372583439658,5.167787513863539
2021,7,10,22,0,3.43,5.15
2021,7,10,22,10,3.4086134852388166,5.136155193867089
2021,7,10,22,20,3.389895644798218,5.125831798530978
2021,7,10,22,30,3.373260927366121,5.11804219773394
2021,7,10,22,40,3.3581237816304426,5.111798775218251
2021,7,10,22,50,3.343898656279097,5.106113914726179
2021,7,10,23,0,3.33,5.1
2021,7,10,23,10,3.315978034446967,5.092705526530624
2021,7,10,23,20,3.3019260731374054,5.0844234368035215
2021,7,10,23,30,3.2880732025546213,5.0755827850527995
2021,7,10,23,40,3.2746485091819215,5.066612625512566
2021,7,10,23,50,3.2618810795026127,5.05794201241693
2021,7,11,0,0,3.25,5.05
2021,7,11,0,10,3.2390947473436884,5.042976403714119
2021,7,11,0,20,3.22869635894846,5.036104083884567
2021,7,11,0,30,3.2181962624153964,5.028376662054862
2021,7,11,0,40,3.206985885345578,5.018787759768523
2021,7,11,0,50,3.194456655340087,5.006330998569063
2021,7,11,1,0,3.18,4.99
2021,7,11,1,10,3.1632448280301357,4.969138858612904
2021,7,11,1,20,3.1447699725502396,4.944493560991547
2021,7,11,1,30,3.125391747783796,4.917160566727751
2021,7,11,1,40,3.105926467954287,4.888236335413348
2021,7,11,1,50,3.087190447285194,4.858817326640154
2021,7,11,2,0,3.07,4.83
2021,7,11,2,10,3.0551018664616985,4.802921865537972
2021,7,11,2,20,3.0429644915913237,4.778884635112214
2021,7,11,2,30,3.0339867464494206,4.759231071034131
2021,7,11,2,40,3.028567502096536,4.745303935615131
2021,7,11,2,50,3.0271056295932137,4.738445991166619
2021,7,11,3,0,3.03,4.74
2021,7,11,3,10,3.0374588172341825,4.750794049605578
2021,7,11,3,20,3.048927616640021,4.769597528189229
2021,7,11,3,30,3.063661266418519,4.794665149135724
2021,7,11,3,40,3.08091463477068,4.824251625829837
2021,7,11,3,50,3.099942589897506,4.856611671656339
2021,7,11,4,0,3.12,4.89
2021,7,11,4,10,3.1402943460830537,4.922651936039716
2021,7,11,4,20,3.15984356036711,4.952725252130871
2021,7,11,4,30,3.1776181878765013,4.978358332422971
2021,7,11,4,40,3.1925887736355585,4.997689561065521
2021,7,11,4,50,3.2037258626686143,5.008857322208029
2021,7,11,5,0,3.21,5.01
2021,7,11,5,10,3.210345279915085,4.9997556136429635
2021,7,11,5,20,3.2035499937433918,4.9787607225465464
2021,7,11,5,30,3.188365982075477,4.948151521172392
2021,7,11,5,40,3.163545085501901,4.909064203982151
2021,7,11,5,50,3.127839144613223,4.862634965437472
2021,7,11,6,0,3.08,4.81
2021,7,11,6,10,3.020685645367717,4.752075609388428
2021,7,11,6,20,2.958178686881548,4.688898524349614
2021,7,11,6,30,2.9026678838215925,4.620285582887462
2021,7,11,6,40,2.8643419954679503,4.546053623005873
2021,7,11,6,50,2.853389781100719,4.466019482708752
2021,7,11,7,0,2.88,4.38
2021,7,11,7,10,2.95052324972516,4.288840096951475
2021,7,11,7,20,3.055957480952641,4.1974970319068525
2021,7,11,7,30,3.183462482638154,4.111956147277762
2021,7,11,7,40,3.3201980437374115,4.038202785475837
2021,7,11,7,50,3.4533239532061235,3.9822222889127064
2021,7,11,8,0,3.57,3.95
2021,7,11,8,10,3.6607861705464604,3.9458510398427116
2021,7,11,8,20,3.729843241159742,3.9674096443192757
2021,7,11,8,30,3.7847321856257907,4.010639828001489
2021,7,11,8,40,3.8330139777305545,4.07150560546115
2021,7,11,8,50,3.8822495912599755,4.1459709912700555
2021,7,11,9,0,3.94,4.23
2021,7,11,9,10,4.011795031051966,4.31979278071472
2021,7,11,9,20,4.0950399247787646,4.41249402044568
2021,7,11,9,30,4.185108774858682,4.505484540716284
2021,7,11,9,40,4.277375674970004,4.596145163049938
2021,7,11,9,50,4.367214718791016,4.681856708970042
2021,7,11,10,0,4.45,4.76
2021,7,11,10,10,4.522172594134572,4.828635244705822
2021,7,11,10,20,4.58444150416965,4.888540199823935
2021,7,11,10,30,4.638582714939483,4.941172009133375
2021,7,11,10,40,4.686372211278321,4.987987816413177
2021,7,11,10,50,4.7295859780204115,5.030444765442374
2021,7,11,11,0,4.77,5.07
2021,7,11,11,10,4.809283110928271,5.108119944165701
2021,7,11,11,20,4.848675540024122,5.146308143221547
2021,7,11,11,30,4.889310365383388,5.186077422750219
2021,7,11,11,40,4.932320665101901,5.2289406083343986
2021,7,11,11,50,4.978839517275494,5.2764105255567655
2021,7,11,12,0,5.03,5.33
2021,7,11,12,10,5.086435702893091,5.390597941594343
2021,7,11,12,20,5.146782261659793,5.456597597660253
2021,7,11,12,30,5.2091758235269685,5.525768299865754
2021,7,11,12,40,5.271752535721486,5.595879379878866
2021,7,11,12,50,5.3326485454702075,5.664700169367608
2021,7,11,13,0,5.39,5.73
2021,7,11,13,10,5.442288892314183,5.7899512524198995
2021,7,11,13,20,5.489380598521896,5.844338503174486
2021,7,11,13,30,5.531486340508738,5.893349377786772
2021,7,11,13,40,5.568817340160305,5.937171501779777
2021,7,11,13,50,5.601584819362195,5.975992500676515
2021,7,11,14,0,5.63,6.01
2021,7,11,14,10,5.654223542664997,6.039365567244586
2021,7,11,14,20,5.674213862771146,6.064196537789964
2021,7,11,14,30,5.689878814438082,6.084584188987164
2021,7,11,14,40,5.701126251785447,6.100619798187217
2021,7,11,14,50,5.707864028932874,6.112394642741153
2021,7,11,15,0,5.71,6.12
2021,7,11,15,10,5.70776138147028,6.123743886009171
2021,7,11,15,20,5.702652839282419,6.1248012715915925
2021,7,11,15,30,5.696498401738938,6.124563866264576
2021,7,11,15,40,5.691122097142362,6.1244233795454335
2021,7,11,15,50,5.688347953795208,6.125771520951471
2021,7,11,16,0,5.69,6.13
2021,7,11,16,10,5.6962587092316666,6.13760333316318
2021,7,11,16,20,5.700730335654743,6.145487264732559
2021,7,11,16,30,5.695377578606171,6.1496603459545325
2021,7,11,16,40,5.672163137422895,6.1461311280755
2021,7,11,16,50,5.623049711441858,6.130908162341857
2021,7,11,17,0,5.54,6.1
2021,7,11,17,10,5.418083411232692,6.0509816702269985
2021,7,11,17,20,5.264796188468991,5.987694113922617
2021,7,11,17,30,5.090741283836384,5.915544749917291
2021,7,11,17,40,4.906521649462362,5.839940997041456
2021,7,11,17,50,4.7227402374744045,5.766290274125548
2021,7,11,18,0,4.55,5.7
2021,7,11,18,10,4.396870608800537,5.645321837780677
2021,7,11,18,20,4.263788614173004,5.601884427725121
2021,7,11,18,30,4.1491572860482915,5.568160654376305
2021,7,11,18,40,4.051379894357293,5.5426234022772
2021,7,11,18,50,3.968859709030899,5.523745555970775
2021,7,11,19,0,3.9,5.51
2021,7,11,19,10,3.8433693387503505,5.500277274946595
2021,7,11,19,20,3.798197502987147,5.495138545547273
2021,7,11,19,30,3.76387957197045,5.49556263257749
2021,7,11,19,40,3.7398106249603207,5.502528356812712
2021,7,11,19,50,3.725385741216817,5.517014539028395
2021,7,11,20,0,3.72,5.54
2021,7,11,20,10,3.72270759175362,5.571717210581093
2021,7,11,20,20,3.731199151656189,5.609413241937645
2021,7,11,20,30,3.742824426069909,5.6495888153137335
2021,7,11,20,40,3.7549331613569823,5.688744651953439
2021,7,11,20,50,3.764875103879612,5.723381473100835
2021,7,11,21,0,3.77,5.75
2021,7,11,21,10,3.768253997938874,5.765863141988299
2021,7,11,21,20,3.759968853351062,5.771282560776229
2021,7,11,21,30,3.746072723749915,5.7673321061675775
2021,7,11,21,40,3.727493766648788,5.755085627966133
2021,7,11,21,50,3.7051601395610323,5.735616975975678
2021,7,11,22,0,3.68,5.71
2021,7,11,22,10,3.6528875276019965,5.679367258502756
2021,7,11,22,20,3.624480990495123,5.645086144587076
2021,7,11,22,30,3.595384678930433,5.608582760015958
2021,7,11,22,40,3.5662028831589803,5.571283206552407
2021,7,11,22,50,3.5375398934318185,5.534613585959421
2021,7,11,23,0,3.51,5.5
2021,7,11,23,10,3.484038484245736,5.4685196758525345
2021,7,11,23,20,3.4595145920758585,5.439854342356957
2021,7,11,23,30,3.4361385605283563,5.413336853768592
2021,7,11,23,40,3.413620626641221,5.388300064342763
2021,7,11,23,50,3.3916710274524386,5.364076828334792
2021,7,12,0,0,3.37,5.34
2021,7,12,0,10,3.3483659428224697,5.315442926976
2021,7,12,0,20,3.326719900460705,5.289940930429544
2021,7,12,0,30,3.3050610789561414,5.263069824909675
